Freq(Hz)_by_WebPlotDigitizer,PSD(dB)_90%(red)_in_Fig2b (https://doi.org/10.1785/0120190123)
61.61916109,-89.3553459
61.61897949,-89.28909873
61.6187979,-89.22285156
61.6186163,-89.15660439
61.61843471,-89.09035722
61.61698198,-88.56037987
61.61680039,-88.4941327
61.52208417,-89.02411005
61.52190286,-88.95786288
61.52172155,-88.89161571
61.52154024,-88.82536854
61.52135894,-88.75912138
61.52117763,-88.69287421
61.52099632,-88.62662704
61.42746828,-89.53752562
61.42733251,-89.48784024
61.42715148,-89.42159307
61.42697045,-89.3553459
61.42678942,-89.28909873
61.42660839,-89.22285156
61.42642736,-89.15660439
61.42624634,-89.09035722
61.42479814,-88.56037987
61.42461712,-88.4941327
61.33019631,-89.02411005
61.33001557,-88.95786288
61.32983483,-88.89161571
61.32965408,-88.82536854
61.32947334,-88.75912138
61.3292926,-88.69287421
61.32911186,-88.62662704
61.23589809,-89.54580651
61.23574018,-89.48784024
61.23555972,-89.42159307
61.23537926,-89.3553459
61.23519879,-89.28909873
61.23501833,-89.22285156
61.23483786,-89.15660439
61.2346574,-89.09035722
61.23321372,-88.56037987
61.23303326,-88.4941327
61.14066374,-89.67001996
61.1405286,-89.62033458
61.13890696,-89.02411005
61.13872678,-88.95786288
61.1385466,-88.89161571
61.13836642,-88.82536854
61.13818624,-88.75912138
61.13800607,-88.69287421
61.13782589,-88.62662704
61.04492534,-89.55408741
61.04474544,-89.48784024
61.04456554,-89.42159307
61.04438564,-89.3553459
61.04420573,-89.28909873
61.04402583,-89.22285156
61.04384593,-89.15660439
61.04366603,-89.09035722
61.04222686,-88.56037987
61.04204696,-88.4941327
60.94996554,-89.67001996
60.94983082,-89.62033458
60.94821424,-89.02411005
60.94803462,-88.95786288
60.947855,-88.89161571
60.94767539,-88.82536854
60.94749577,-88.75912138
60.94731615,-88.69287421
60.94713654,-88.62662704
60.85452575,-89.55408741
60.85434641,-89.48784024
60.85416707,-89.42159307
60.85398773,-89.3553459
60.85380839,-89.28909873
60.85362905,-89.22285156
60.85344971,-89.15660439
60.85327037,-89.09035722
60.85183568,-88.56037987
60.85165635,-88.4941327
60.75986212,-89.67001996
60.75972783,-89.62033458
60.75811629,-89.02411005
60.75793723,-88.95786288
60.75775817,-88.89161571
60.75757912,-88.82536854
60.75740006,-88.75912138
60.757221,-88.69287421
60.75704195,-88.62662704
60.66472001,-89.55408741
60.66454123,-89.48784024
60.66436245,-89.42159307
60.66418367,-89.3553459
60.66400489,-89.28909873
60.66382611,-89.22285156
60.66364733,-89.15660439
60.66346855,-89.09035722
60.66203834,-88.56037987
60.66185956,-88.4941327
60.57035165,-89.67001996
60.57021777,-89.62033458
60.56861125,-89.02411005
60.56843276,-88.95786288
60.56825426,-88.89161571
60.56807576,-88.82536854
60.56789726,-88.75912138
60.56771876,-88.69287421
60.56754027,-88.62662704
60.47550629,-89.55408741
60.47532806,-89.48784024
60.47514984,-89.42159307
60.47497161,-89.3553459
60.47479339,-89.28909873
60.47461517,-89.22285156
60.47443695,-89.15660439
60.47425872,-89.09035722
60.47283297,-88.56037987
60.47265476,-88.4941327
60.38143225,-89.67001996
60.38129879,-89.62033458
60.37969729,-89.02411005
60.37951935,-88.95786288
60.3793414,-88.89161571
60.37916346,-88.82536854
60.37898552,-88.75912138
60.37880758,-88.69287421
60.37862964,-88.62662704
60.28688272,-89.55408741
60.28670505,-89.48784024
60.28652738,-89.42159307
60.28634971,-89.3553459
60.28617204,-89.28909873
60.28599438,-89.22285156
60.28581671,-89.15660439
60.28563905,-89.09035722
60.28421774,-88.56037987
60.28404008,-88.4941327
60.1931021,-89.67001996
60.19296906,-89.62033458
60.19137255,-89.02411005
60.19119516,-88.95786288
60.19101777,-88.89161571
60.19084039,-88.82536854
60.190663,-88.75912138
60.19048562,-88.69287421
60.19030823,-88.62662704
60.14314248,-88.56037987
60.14296524,-88.4941327
60.09884746,-89.55408741
60.09867035,-89.48784024
60.09849324,-89.42159307
60.09831612,-89.3553459
60.09813901,-89.28909873
60.0979619,-89.22285156
60.09778478,-89.15660439
60.09760767,-89.09035722
60.00571303,-89.80251429
60.0055804,-89.75282892
60.00540356,-89.68658175
60.00522672,-89.62033458
60.00363519,-89.02411005
60.00345836,-88.95786288
60.00328153,-88.89161571
60.00310469,-88.82536854
60.00292786,-88.75912138
60.00275103,-88.69287421
60.0025742,-88.62662704
59.9113987,-89.55408741
59.91122213,-89.48784024
59.91104557,-89.42159307
59.91086901,-89.3553459
59.91069245,-89.28909873
59.91051589,-89.22285156
59.91033933,-89.15660439
59.91016277,-89.09035722
59.81855475,-89.80251429
59.81842253,-89.75282892
59.81824625,-89.68658175
59.81806996,-89.62033458
59.81648339,-89.02411005
59.81630711,-88.95786288
59.81613083,-88.89161571
59.81595455,-88.82536854
59.81577827,-88.75912138
59.81560199,-88.69287421
59.81542571,-88.62662704
59.72453458,-89.55408741
59.72435857,-89.48784024
59.72418256,-89.42159307
59.72400655,-89.3553459
59.72383054,-89.28909873
59.72365453,-89.22285156
59.72347852,-89.15660439
59.72330251,-89.09035722
59.63198022,-89.80251429
59.63184841,-89.75282892
59.63167267,-89.68658175
59.63149694,-89.62033458
59.62991532,-89.02411005
59.62973959,-88.95786288
59.62956386,-88.89161571
59.62938812,-88.82536854
59.62921239,-88.75912138
59.62903666,-88.69287421
59.62886093,-88.62662704
59.5382533,-89.55408741
59.53807784,-89.48784024
59.53790237,-89.42159307
59.53772691,-89.3553459
59.53755145,-89.28909873
59.53737599,-89.22285156
59.53720053,-89.15660439
59.53702507,-89.09035722
59.44598761,-89.80251429
59.44585622,-89.75282892
59.44568103,-89.68658175
59.44550584,-89.62033458
59.44392915,-89.02411005
59.44375397,-88.95786288
59.44357879,-88.89161571
59.4434036,-88.82536854
59.44322842,-88.75912138
59.44305324,-88.69287421
59.44287806,-88.62662704
59.35255303,-89.55408741
59.35237811,-89.48784024
59.3522032,-89.42159307
59.35202828,-89.3553459
59.35185337,-89.28909873
59.35167846,-89.22285156
59.35150354,-89.15660439
59.35132863,-89.09035722
59.30394645,-88.69287421
59.30377168,-88.62662704
59.26059695,-89.81079519
59.26044413,-89.75282892
59.26026949,-89.68658175
59.26009485,-89.62033458
59.25852308,-89.02411005
59.25834844,-88.95786288
59.25817381,-88.89161571
59.25799917,-88.82536854
59.25782453,-88.75912138
59.16847819,-89.95157043
59.16830381,-89.88532326
59.16743196,-89.55408741
59.16725759,-89.48784024
59.16708322,-89.42159307
59.16690885,-89.3553459
59.16673448,-89.28909873
59.16656011,-89.22285156
59.16638575,-89.15660439
59.16621138,-89.09035722
59.07578445,-89.81907609
59.07561035,-89.75282892
59.07543625,-89.68658175
59.07526215,-89.62033458
59.07369529,-89.02411005
59.0735212,-88.95786288
59.07334711,-88.89161571
59.07317301,-88.82536854
59.07299892,-88.75912138
58.98393125,-89.95157043
58.98375742,-89.88532326
58.98288828,-89.55408741
58.98271445,-89.48784024
58.98254063,-89.42159307
58.9823668,-89.3553459
58.98219298,-89.28909873
58.98201916,-89.22285156
58.98184533,-89.15660439
58.98167151,-89.09035722
58.89152663,-89.81907609
58.89135307,-89.75282892
58.89117951,-89.68658175
58.89100596,-89.62033458
58.88944398,-89.02411005
58.88927043,-88.95786288
58.88909688,-88.89161571
58.88892333,-88.82536854
58.88874978,-88.75912138
58.79995991,-89.95157043
58.79978662,-89.88532326
58.7989202,-89.55408741
58.79874691,-89.48784024
58.79857363,-89.42159307
58.79840035,-89.3553459
58.79822707,-89.28909873
58.79805378,-89.22285156
58.7978805,-89.15660439
58.79770722,-89.09035722
58.7078435,-89.81907609
58.70767048,-89.75282892
58.70749747,-89.68658175
58.70732446,-89.62033458
58.70576735,-89.02411005
58.70559434,-88.95786288
58.70542133,-88.89161571
58.70524833,-88.82536854
58.70507532,-88.75912138
58.61656238,-89.95157043
58.61638964,-89.88532326
58.61552591,-89.55408741
58.61535317,-89.48784024
58.61518043,-89.42159307
58.61500768,-89.3553459
58.61483494,-89.28909873
58.6146622,-89.22285156
58.61448946,-89.15660439
58.61431672,-89.09035722
58.56786812,-88.82536854
58.56769552,-88.75912138
58.52473328,-89.81907609
58.52456081,-89.75282892
58.52438833,-89.68658175
58.52421586,-89.62033458
58.52266361,-89.02411005
58.52249114,-88.95786288
58.52231867,-88.89161571
58.43408129,-90.08406476
58.43390908,-90.0178176
58.43373687,-89.95157043
58.43356466,-89.88532326
58.43270364,-89.55408741
58.43253143,-89.48784024
58.43235923,-89.42159307
58.43218702,-89.3553459
58.43201482,-89.28909873
58.43184262,-89.22285156
58.43167042,-89.15660439
58.43149822,-89.09035722
58.34219419,-89.81907609
58.34202225,-89.75282892
58.34185031,-89.68658175
58.34167838,-89.62033458
58.34013097,-89.02411005
58.33995904,-88.95786288
58.33978711,-88.89161571
58.25182494,-90.08406476
58.25165327,-90.0178176
58.2514816,-89.95157043
58.25130993,-89.88532326
58.25045158,-89.55408741
58.25027992,-89.48784024
58.25010825,-89.42159307
58.24993658,-89.3553459
58.24976492,-89.28909873
58.24959325,-89.22285156
58.24942159,-89.15660439
58.24924992,-89.09035722
58.16022444,-89.81907609
58.16005304,-89.75282892
58.15988163,-89.68658175
58.15971023,-89.62033458
58.15816765,-89.02411005
58.15799626,-88.95786288
58.15782486,-88.89161571
58.07013705,-90.08406476
58.06996591,-90.0178176
58.06979478,-89.95157043
58.06962364,-89.88532326
58.06876798,-89.55408741
58.06859684,-89.48784024
58.06842571,-89.42159307
58.06825458,-89.3553459
58.06808345,-89.28909873
58.06791232,-89.22285156
58.06774119,-89.15660439
58.06757006,-89.09035722
57.97882225,-89.81907609
57.97865138,-89.75282892
57.97848052,-89.68658175
57.97830965,-89.62033458
57.97677188,-89.02411005
57.97660102,-88.95786288
57.97643016,-88.89161571
57.88901584,-90.08406476
57.88884524,-90.0178176
57.88867464,-89.95157043
57.88850404,-89.88532326
57.88765104,-89.55408741
57.88748044,-89.48784024
57.88730984,-89.42159307
57.88713925,-89.3553459
57.88696865,-89.28909873
57.88679806,-89.22285156
57.88662746,-89.15660439
57.88645686,-89.09035722
57.84092598,-88.95786288
57.84075552,-88.89161571
57.79798585,-89.81907609
57.79781552,-89.75282892
57.79764519,-89.68658175
57.79747485,-89.62033458
57.79594188,-89.02411005
57.7087997,-90.2165591
57.70862963,-90.15031193
57.70845956,-90.08406476
57.70828949,-90.0178176
57.70811942,-89.95157043
57.70794935,-89.88532326
57.70709901,-89.55408741
57.70692894,-89.48784024
57.70675888,-89.42159307
57.70658881,-89.3553459
57.70641875,-89.28909873
57.70624869,-89.22285156
57.70607862,-89.15660439
57.70590856,-89.09035722
57.61771349,-89.81907609
57.61754369,-89.75282892
57.61737389,-89.68658175
57.61720409,-89.62033458
57.61567589,-89.02411005
57.52880551,-90.2165591
57.52863597,-90.15031193
57.52846643,-90.08406476
57.52829689,-90.0178176
57.52812735,-89.95157043
57.52795781,-89.88532326
57.52711012,-89.55408741
57.52694059,-89.48784024
57.52677105,-89.42159307
57.52660152,-89.3553459
57.52643199,-89.28909873
57.52626245,-89.22285156
57.52609292,-89.15660439
57.52592339,-89.09035722
57.48084548,-89.02411005
57.43804572,-89.83563788
57.43787644,-89.76939071
57.43770717,-89.70314354
57.4225452,-89.62033458
57.349753,-90.36561524
57.34962624,-90.31592986
57.34945723,-90.24968269
57.34928821,-90.18343552
57.3491192,-90.11718835
57.34895019,-90.05094118
57.34878118,-89.98469401
57.34861217,-89.91844684
57.34759812,-89.52096382
57.34742911,-89.45471665
57.34726011,-89.38846949
57.3470911,-89.32222232
57.3469221,-89.25597515
57.34675309,-89.18972798
57.2589382,-89.85219967
57.25876945,-89.7859525
57.25860071,-89.71970533
57.25843196,-89.65345816
57.25826322,-89.58721099
57.17087868,-90.36561524
57.17075231,-90.31592986
57.17058383,-90.24968269
57.17041534,-90.18343552
57.17024686,-90.11718835
57.17007837,-90.05094118
57.16990989,-89.98469401
57.16974141,-89.91844684
57.16873052,-89.52096382
57.16856204,-89.45471665
57.16839356,-89.38846949
57.16822508,-89.32222232
57.16805661,-89.25597515
57.16788813,-89.18972798
57.08034713,-89.85219967
57.08017891,-89.7859525
57.08001069,-89.71970533
57.07984247,-89.65345816
57.07967425,-89.58721099
56.99256226,-90.36561524
56.99243629,-90.31592986
56.99226833,-90.24968269
56.99210038,-90.18343552
56.99193242,-90.11718835
56.99176446,-90.05094118
56.9915965,-89.98469401
56.99142854,-89.91844684
56.99042081,-89.52096382
56.99025286,-89.45471665
56.9900849,-89.38846949
56.98991695,-89.32222232
56.989749,-89.25597515
56.98958105,-89.18972798
56.90231308,-89.85219967
56.90214539,-89.7859525
56.9019777,-89.71970533
56.90181,-89.65345816
56.90164231,-89.58721099
56.81480202,-90.36561524
56.81467645,-90.31592986
56.81450901,-90.24968269
56.81434158,-90.18343552
56.81417414,-90.11718835
56.81400671,-90.05094118
56.81383927,-89.98469401
56.81367184,-89.91844684
56.81266725,-89.52096382
56.81249982,-89.45471665
56.81233239,-89.38846949
56.81216496,-89.32222232
56.81199753,-89.25597515
56.8118301,-89.18972798
56.72483433,-89.85219967
56.72466716,-89.7859525
56.72449999,-89.71970533
56.72433282,-89.65345816
56.72416565,-89.58721099
56.67904786,-89.25597515
56.67888082,-89.18972798
56.63761708,-90.37389613
56.63747103,-90.31592986
56.63730412,-90.24968269
56.63713721,-90.18343552
56.63697029,-90.11718835
56.63680338,-90.05094118
56.63663647,-89.98469401
56.63646956,-89.91844684
56.6354681,-89.52096382
56.63530119,-89.45471665
56.63513429,-89.38846949
56.63496738,-89.32222232
56.549534,-90.49810957
56.54940901,-90.4484242
56.54790914,-89.85219967
56.54774249,-89.7859525
56.54757584,-89.71970533
56.54740919,-89.65345816
56.54724254,-89.58721099
56.46098472,-90.38217703
56.46081832,-90.31592986
56.46065193,-90.24968269
56.46048554,-90.18343552
56.46031915,-90.11718835
56.46015276,-90.05094118
56.45998636,-89.98469401
56.45981997,-89.91844684
56.45882164,-89.52096382
56.45865525,-89.45471665
56.45848887,-89.38846949
56.45832248,-89.32222232
56.37315557,-90.49810957
56.37303096,-90.4484242
56.37153577,-89.85219967
56.37136964,-89.7859525
56.37120351,-89.71970533
56.37103738,-89.65345816
56.37087126,-89.58721099
56.28488247,-90.38217703
56.2847166,-90.31592986
56.28455072,-90.24968269
56.28438485,-90.18343552
56.28421898,-90.11718835
56.2840531,-90.05094118
56.28388723,-89.98469401
56.28372136,-89.91844684
56.28272614,-89.52096382
56.28256027,-89.45471665
56.2823944,-89.38846949
56.28222854,-89.32222232
56.19732726,-90.49810957
56.19720305,-90.4484242
56.19571252,-89.85219967
56.19554691,-89.7859525
56.19538129,-89.71970533
56.19521568,-89.65345816
56.19505007,-89.58721099
56.10932949,-90.38217703
56.10916413,-90.31592986
56.10899878,-90.24968269
56.10883342,-90.18343552
56.10866806,-90.11718835
56.10850271,-90.05094118
56.10833735,-89.98469401
56.108172,-89.91844684
56.10717988,-89.52096382
56.10701453,-89.45471665
56.10684918,-89.38846949
56.10668383,-89.32222232
56.02204736,-90.49810957
56.02192354,-90.4484242
56.02043766,-89.85219967
56.02027256,-89.7859525
56.02010747,-89.71970533
56.01994237,-89.65345816
56.01977728,-89.58721099
55.97554967,-89.38846949
55.97538471,-89.32222232
55.93432406,-90.38217703
55.93415922,-90.31592986
55.93399438,-90.24968269
55.93382954,-90.18343552
55.9336647,-90.11718835
55.93349986,-90.05094118
55.93333502,-89.98469401
55.93317018,-89.91844684
55.93218116,-89.52096382
55.93201632,-89.45471665
55.84764334,-90.63060391
55.8475199,-90.58091854
55.84735531,-90.51467137
55.84719073,-90.4484242
55.84570948,-89.85219967
55.8455449,-89.7859525
55.84538032,-89.71970533
55.84521574,-89.65345816
55.84505116,-89.58721099
55.75986447,-90.38217703
55.75970014,-90.31592986
55.75953582,-90.24968269
55.75937149,-90.18343552
55.75920716,-90.11718835
55.75904284,-90.05094118
55.75887851,-89.98469401
55.75871419,-89.91844684
55.75772825,-89.52096382
55.75756393,-89.45471665
55.67345411,-90.63060391
55.67333105,-90.58091854
55.67316698,-90.51467137
55.67300291,-90.4484242
55.67152628,-89.85219967
55.67136222,-89.7859525
55.67119815,-89.71970533
55.67103408,-89.65345816
55.67087002,-89.58721099
55.58594902,-90.38217703
55.58578521,-90.31592986
55.58562139,-90.24968269
55.58545758,-90.18343552
55.58529377,-90.11718835
55.58512995,-90.05094118
55.58496614,-89.98469401
55.58480233,-89.91844684
55.58381947,-89.52096382
55.58365566,-89.45471665
55.49980817,-90.63060391
55.4996855,-90.58091854
55.49952194,-90.51467137
55.49935838,-90.4484242
55.49788636,-89.85219967
55.49772281,-89.7859525
55.49755925,-89.71970533
55.4973957,-89.65345816
55.49723214,-89.58721099
55.41257602,-90.38217703
55.41241272,-90.31592986
55.41224941,-90.24968269
55.41208611,-90.18343552
55.41192281,-90.11718835
55.41175951,-90.05094118
55.4115962,-89.98469401
55.4114329,-89.91844684
55.41045311,-89.52096382
55.41028981,-89.45471665
55.32670384,-90.63060391
55.32658156,-90.58091854
55.32641851,-90.51467137
55.32625546,-90.4484242
55.32478803,-89.85219967
55.32462498,-89.7859525
55.32446194,-89.71970533
55.32429889,-89.65345816
55.32413585,-89.58721099
55.28078328,-89.52096382
55.28062037,-89.45471665
55.23974377,-90.38217703
55.23958097,-90.31592986
55.23941818,-90.24968269
55.23925539,-90.18343552
55.23909259,-90.11718835
55.2389298,-90.05094118
55.23876701,-89.98469401
55.23860422,-89.91844684
55.15450515,-90.77966004
55.15434261,-90.71341288
55.15418006,-90.64716571
55.15401752,-90.58091854
55.15385498,-90.51467137
55.15369244,-90.4484242
55.15222959,-89.85219967
55.15206705,-89.7859525
55.15190452,-89.71970533
55.15174198,-89.65345816
55.15157944,-89.58721099
55.06745058,-90.38217703
55.0672883,-90.31592986
55.06712601,-90.24968269
55.06696372,-90.18343552
55.06680144,-90.11718835
55.06663915,-90.05094118
55.06647687,-89.98469401
55.06631459,-89.91844684
54.98247782,-90.77966004
54.98231579,-90.71341288
54.98215375,-90.64716571
54.98199172,-90.58091854
54.98182968,-90.51467137
54.98166765,-90.4484242
54.98020936,-89.85219967
54.98004733,-89.7859525
54.9798853,-89.71970533
54.97972327,-89.65345816
54.97956124,-89.58721099
54.89569478,-90.38217703
54.895533,-90.31592986
54.89537122,-90.24968269
54.89520944,-90.18343552
54.89504766,-90.11718835
54.89488588,-90.05094118
54.8947241,-89.98469401
54.89456233,-89.91844684
54.81098705,-90.77966004
54.81082552,-90.71341288
54.81066399,-90.64716571
54.81050246,-90.58091854
54.81034093,-90.51467137
54.8101794,-90.4484242
54.80872566,-89.85219967
54.80856414,-89.7859525
54.80840261,-89.71970533
54.80824109,-89.65345816
54.80807957,-89.58721099
54.72447468,-90.38217703
54.72431341,-90.31592986
54.72415213,-90.24968269
54.72399086,-90.18343552
54.72382958,-90.11718835
54.72366831,-90.05094118
54.72350704,-89.98469401
54.72334576,-89.91844684
54.64003116,-90.77966004
54.63987013,-90.71341288
54.63970911,-90.64716571
54.63954808,-90.58091854
54.63938706,-90.51467137
54.63922603,-90.4484242
54.63777682,-89.85219967
54.6376158,-89.7859525
54.63745478,-89.71970533
54.63729376,-89.65345816
54.63713275,-89.58721099
54.55378863,-90.38217703
54.55362785,-90.31592986
54.55346708,-90.24968269
