Freq(Hz)_by_WebPlotDigitizer, PSD(dB)_1%(yellow)_in_Fig2b(https://doi.org/10.1785/0120190123)
60.98549636,-137.8813975
60.98531663,-137.8151504
60.9851369,-137.7489032
60.98495718,-137.682656
60.98477745,-137.6164089
60.98459773,-137.5501617
60.984418,-137.4839145
60.79702903,-138.5273075
60.79689465,-138.4776221
60.79671548,-138.4113749
60.79653631,-138.3451277
60.79635714,-138.2788806
60.79617797,-138.2126334
60.7959988,-138.1463862
60.79581963,-138.0801391
60.79564046,-138.0138919
60.79546129,-137.9476447
60.79528213,-137.8813975
60.79510296,-137.8151504
60.79492379,-137.7489032
60.79474463,-137.682656
60.79456546,-137.6164089
60.7943863,-137.5501617
60.79420713,-137.4839145
60.60740263,-138.5273075
60.60726867,-138.4776221
60.60709006,-138.4113749
60.60691144,-138.3451277
60.60673283,-138.2788806
60.60655422,-138.2126334
60.60637561,-138.1463862
60.606197,-138.0801391
60.60601839,-138.0138919
60.60583978,-137.9476447
60.60566117,-137.8813975
60.60548256,-137.8151504
60.60530396,-137.7489032
60.60512535,-137.682656
60.60494674,-137.6164089
60.60476814,-137.5501617
60.60458953,-137.4839145
60.41836767,-138.5273075
60.41823413,-138.4776221
60.41805608,-138.4113749
60.41787802,-138.3451277
60.41769997,-138.2788806
60.41752191,-138.2126334
60.41734386,-138.1463862
60.41716581,-138.0801391
60.41698775,-138.0138919
60.4168097,-137.9476447
60.41663165,-137.8813975
60.4164536,-137.8151504
60.41627555,-137.7489032
60.4160975,-137.682656
60.41591945,-137.6164089
60.4157414,-137.5501617
60.41556335,-137.4839145
60.22992232,-138.5273075
60.22978919,-138.4776221
60.22961169,-138.4113749
60.22943419,-138.3451277
60.22925669,-138.2788806
60.2290792,-138.2126334
60.2289017,-138.1463862
60.2287242,-138.0801391
60.2285467,-138.0138919
60.22836921,-137.9476447
60.22819171,-137.8813975
60.22801421,-137.8151504
60.22783672,-137.7489032
60.22765922,-137.682656
60.22748173,-137.6164089
60.22730424,-137.5501617
60.22712674,-137.4839145
60.04206473,-138.5273075
60.04193202,-138.4776221
60.04175507,-138.4113749
60.04157812,-138.3451277
60.04140118,-138.2788806
60.04122423,-138.2126334
60.04104729,-138.1463862
60.04087034,-138.0801391
60.0406934,-138.0138919
60.04051646,-137.9476447
60.04033952,-137.8813975
60.04016257,-137.8151504
60.03998563,-137.7489032
60.03980869,-137.682656
60.03963175,-137.6164089
60.03945481,-137.5501617
60.03927787,-137.4839145
59.85479307,-138.5273075
59.85466077,-138.4776221
59.85448437,-138.4113749
59.85430798,-138.3451277
59.85413159,-138.2788806
59.85395519,-138.2126334
59.8537788,-138.1463862
59.85360241,-138.0801391
59.85342602,-138.0138919
59.85324962,-137.9476447
59.85307323,-137.8813975
59.85289684,-137.8151504
59.85272045,-137.7489032
59.85254406,-137.682656
59.85236768,-137.6164089
59.85219129,-137.5501617
59.8520149,-137.4839145
59.6681055,-138.5273075
59.66797362,-138.4776221
59.66779778,-138.4113749
59.66762193,-138.3451277
59.66744609,-138.2788806
59.66727025,-138.2126334
59.6670944,-138.1463862
59.66691856,-138.0801391
59.66674272,-138.0138919
59.66656688,-137.9476447
59.66639104,-137.8813975
59.6662152,-137.8151504
59.66603936,-137.7489032
59.66586352,-137.682656
59.66568768,-137.6164089
59.66551184,-137.5501617
59.665336,-137.4839145
59.48200022,-138.5273075
59.48186875,-138.4776221
59.48169346,-138.4113749
59.48151816,-138.3451277
59.48134286,-138.2788806
59.48116757,-138.2126334
59.48099228,-138.1463862
59.48081698,-138.0801391
59.48064169,-138.0138919
59.4804664,-137.9476447
59.4802911,-137.8813975
59.48011581,-137.8151504
59.47994052,-137.7489032
59.47976523,-137.682656
59.47958994,-137.6164089
59.47941465,-137.5501617
59.47923936,-137.4839145
59.29647541,-138.5273075
59.29634434,-138.4776221
59.2961696,-138.4113749
59.29599485,-138.3451277
59.2958201,-138.2788806
59.29564535,-138.2126334
59.2954706,-138.1463862
59.29529586,-138.0801391
59.29512111,-138.0138919
59.29494636,-137.9476447
59.29477162,-137.8813975
59.29459687,-137.8151504
59.29442213,-137.7489032
59.29424738,-137.682656
59.29407264,-137.6164089
59.2938979,-137.5501617
59.29372316,-137.4839145
59.11152924,-138.5273075
59.11139859,-138.4776221
59.11122439,-138.4113749
59.11105018,-138.3451277
59.11087598,-138.2788806
59.11070177,-138.2126334
59.11052757,-138.1463862
59.11035337,-138.0801391
59.11017917,-138.0138919
59.11000497,-137.9476447
59.10983077,-137.8813975
59.10965657,-137.8151504
59.10948237,-137.7489032
59.10930817,-137.682656
59.10913397,-137.6164089
59.10895977,-137.5501617
59.10878558,-137.4839145
58.92715993,-138.5273075
58.92702968,-138.4776221
58.92685602,-138.4113749
58.92668236,-138.3451277
58.9265087,-138.2788806
58.92633504,-138.2126334
58.92616138,-138.1463862
58.92598772,-138.0801391
58.92581406,-138.0138919
58.92564041,-137.9476447
58.92546675,-137.8813975
58.92529309,-137.8151504
58.92511944,-137.7489032
58.92494578,-137.682656
58.92477213,-137.6164089
58.92459847,-137.5501617
58.92442482,-137.4839145
58.74336566,-138.5273075
58.74323582,-138.4776221
58.7430627,-138.4113749
58.74288958,-138.3451277
58.74271647,-138.2788806
58.74254335,-138.2126334
58.74237023,-138.1463862
58.74219711,-138.0801391
58.742024,-138.0138919
58.74185088,-137.9476447
58.74167777,-137.8813975
58.74150465,-137.8151504
58.74133154,-137.7489032
58.74115842,-137.682656
58.74098531,-137.6164089
58.7408122,-137.5501617
58.74063908,-137.4839145
58.56014465,-138.5273075
58.56001522,-138.4776221
58.55984264,-138.4113749
58.55967006,-138.3451277
58.55949748,-138.2788806
58.5593249,-138.2126334
58.55915232,-138.1463862
58.55897975,-138.0801391
58.55880717,-138.0138919
58.5586346,-137.9476447
58.55846202,-137.8813975
58.55828944,-137.8151504
58.55811687,-137.7489032
58.5579443,-137.682656
58.55777172,-137.6164089
58.55759915,-137.5501617
58.55742658,-137.4839145
58.37749511,-138.5273075
58.37736608,-138.4776221
58.37719404,-138.4113749
58.377022,-138.3451277
58.37684996,-138.2788806
58.37667792,-138.2126334
58.37650588,-138.1463862
58.37633384,-138.0801391
58.3761618,-138.0138919
58.37598976,-137.9476447
58.37581773,-137.8813975
58.37564569,-137.8151504
58.37547365,-137.7489032
58.37530162,-137.682656
58.37512958,-137.6164089
58.37495755,-137.5501617
58.37478551,-137.4839145
58.19541525,-138.5273075
58.19528662,-138.4776221
58.19511512,-138.4113749
58.19494362,-138.3451277
58.19477211,-138.2788806
58.19460061,-138.2126334
58.19442911,-138.1463862
58.1942576,-138.0801391
58.1940861,-138.0138919
58.1939146,-137.9476447
58.1937431,-137.8813975
58.1935716,-137.8151504
58.1934001,-137.7489032
58.1932286,-137.682656
58.1930571,-137.6164089
58.1928856,-137.5501617
58.19271411,-137.4839145
58.0139033,-138.5273075
58.01377508,-138.4776221
58.01360411,-138.4113749
58.01343314,-138.3451277
58.01326217,-138.2788806
58.0130912,-138.2126334
58.01292023,-138.1463862
58.01274927,-138.0801391
58.0125783,-138.0138919
58.01240733,-137.9476447
58.01223637,-137.8813975
58.0120654,-137.8151504
58.01189444,-137.7489032
58.01172347,-137.682656
58.01155251,-137.6164089
58.01138155,-137.5501617
58.01121058,-137.4839145
57.83295749,-138.5273075
57.83282967,-138.4776221
57.83265923,-138.4113749
57.83248879,-138.3451277
57.83231836,-138.2788806
57.83214792,-138.2126334
57.83197749,-138.1463862
57.83180705,-138.0801391
57.83163662,-138.0138919
57.83146619,-137.9476447
57.83129575,-137.8813975
57.83112532,-137.8151504
57.83095489,-137.7489032
57.83078446,-137.682656
57.83061403,-137.6164089
57.8304436,-137.5501617
57.83027317,-137.4839145
57.65257605,-138.5273075
57.65244862,-138.4776221
57.65227872,-138.4113749
57.65210881,-138.3451277
57.65193891,-138.2788806
57.65176901,-138.2126334
57.6515991,-138.1463862
57.6514292,-138.0801391
57.6512593,-138.0138919
57.6510894,-137.9476447
57.6509195,-137.8813975
57.6507496,-137.8151504
57.6505797,-137.7489032
57.6504098,-137.682656
57.6502399,-137.6164089
57.65007,-137.5501617
57.6499001,-137.4839145
57.47275722,-138.5273075
57.47263019,-138.4776221
57.47246082,-138.4113749
57.47229144,-138.3451277
57.47212207,-138.2788806
57.4719527,-138.2126334
57.47178332,-138.1463862
57.47161395,-138.0801391
57.47144458,-138.0138919
57.47127521,-137.9476447
57.47110584,-137.8813975
57.47093647,-137.8151504
57.4707671,-137.7489032
57.47059773,-137.682656
57.47042836,-137.6164089
57.47025899,-137.5501617
57.47008962,-137.4839145
57.29349925,-138.5273075
57.29337262,-138.4776221
57.29320377,-138.4113749
57.29303492,-138.3451277
57.29286608,-138.2788806
57.29269723,-138.2126334
57.29252839,-138.1463862
57.29235954,-138.0801391
57.2921907,-138.0138919
57.29202186,-137.9476447
57.29185301,-137.8813975
57.29168417,-137.8151504
57.29151533,-137.7489032
57.29134649,-137.682656
57.29117765,-137.6164089
57.29100881,-137.5501617
57.29083997,-137.4839145
57.11480039,-138.5273075
57.11467415,-138.4776221
57.11450583,-138.4113749
57.11433751,-138.3451277
57.11416919,-138.2788806
57.11400087,-138.2126334
57.11383255,-138.1463862
57.11366423,-138.0801391
57.11349592,-138.0138919
57.1133276,-137.9476447
57.11315928,-137.8813975
57.11299097,-137.8151504
57.11282265,-137.7489032
57.11265434,-137.682656
57.11248602,-137.6164089
57.11231771,-137.5501617
57.1121494,-137.4839145
56.93665888,-138.5273075
56.93653304,-138.4776221
56.93636524,-138.4113749
56.93619745,-138.3451277
56.93602965,-138.2788806
56.93586186,-138.2126334
56.93569407,-138.1463862
56.93552627,-138.0801391
56.93535848,-138.0138919
56.93519069,-137.9476447
56.9350229,-137.8813975
56.93485511,-137.8151504
56.93468732,-137.7489032
56.93451953,-137.682656
56.93435174,-137.6164089
56.93418395,-137.5501617
56.93401616,-137.4839145
56.75907301,-138.5273075
56.75894755,-138.4776221
56.75878028,-138.4113749
56.75861301,-138.3451277
56.75844574,-138.2788806
56.75827847,-138.2126334
56.7581112,-138.1463862
56.75794393,-138.0801391
56.75777666,-138.0138919
56.75760939,-137.9476447
56.75744212,-137.8813975
56.75727486,-137.8151504
56.75710759,-137.7489032
56.75694032,-137.682656
56.75677306,-137.6164089
56.75660579,-137.5501617
56.75643853,-137.4839145
56.58204102,-138.5273075
56.58191596,-138.4776221
56.58174921,-138.4113749
56.58158246,-138.3451277
56.58141571,-138.2788806
56.58124896,-138.2126334
56.58108221,-138.1463862
56.58091546,-138.0801391
56.58074872,-138.0138919
56.58058197,-137.9476447
56.58041522,-137.8813975
56.58024848,-137.8151504
56.58008173,-137.7489032
56.57991499,-137.682656
56.57974825,-137.6164089
56.5795815,-137.5501617
56.57941476,-137.4839145
56.40558198,-138.5355883
56.40543652,-138.4776221
56.40527029,-138.4113749
56.40510407,-138.3451277
56.40493784,-138.2788806
56.40477161,-138.2126334
56.40460538,-138.1463862
56.40443915,-138.0801391
56.40427293,-138.0138919
56.4041067,-137.9476447
56.40394047,-137.8813975
56.40377425,-137.8151504
56.40360802,-137.7489032
56.4034418,-137.682656
56.40327557,-137.6164089
56.40310935,-137.5501617
56.40294313,-137.4839145
56.31785975,-138.6598018
56.31773527,-138.6101164
56.22967325,-138.5438692
56.22950753,-138.4776221
56.22934182,-138.4113749
56.22917611,-138.3451277
56.2290104,-138.2788806
56.22884469,-138.2126334
56.22867898,-138.1463862
56.22851327,-138.0801391
56.22834756,-138.0138919
56.22818186,-137.9476447
56.22801615,-137.8813975
56.22785044,-137.8151504
56.22768474,-137.7489032
56.22751903,-137.682656
56.22735332,-137.6164089
56.22718762,-137.5501617
56.22702191,-137.4839145
56.14220391,-138.6598018
56.14207982,-138.6101164
56.05429246,-138.5438692
56.05412727,-138.4776221
56.05396207,-138.4113749
56.05379688,-138.3451277
56.05363168,-138.2788806
56.05346649,-138.2126334
56.0533013,-138.1463862
56.05313611,-138.0801391
56.05297091,-138.0138919
56.05280572,-137.9476447
56.05264053,-137.8813975
56.05247534,-137.8151504
56.05231015,-137.7489032
56.05214496,-137.682656
56.05197978,-137.6164089
56.05181459,-137.5501617
56.0516494,-137.4839145
55.96709595,-138.6598018
55.96697224,-138.6101164
55.87945869,-138.5438692
55.87929401,-138.4776221
55.87912933,-138.4113749
55.87896465,-138.3451277
55.87879998,-138.2788806
55.8786353,-138.2126334
55.87847062,-138.1463862
55.87830594,-138.0801391
55.87814127,-138.0138919
55.87797659,-137.9476447
55.87781192,-137.8813975
55.87764724,-137.8151504
55.87748257,-137.7489032
55.87731789,-137.682656
55.87715322,-137.6164089
55.87698855,-137.5501617
55.87682387,-137.4839145
55.79253414,-138.6598018
55.79241083,-138.6101164
55.74622695,-137.5501617
55.74606266,-137.4839145
55.70517023,-138.5438692
55.70500606,-138.4776221
55.7048419,-138.4113749
55.70467773,-138.3451277
55.70451357,-138.2788806
55.7043494,-138.2126334
55.70418524,-138.1463862
55.70402108,-138.0801391
55.70385691,-138.0138919
55.70369275,-137.9476447
55.70352859,-137.8813975
55.70336443,-137.8151504
55.70320027,-137.7489032
55.70303611,-137.682656
55.70287195,-137.6164089
55.6185168,-138.6598018
55.61839387,-138.6101164
55.53142537,-138.5438692
55.53126172,-138.4776221
55.53109807,-138.4113749
55.53093441,-138.3451277
55.53077076,-138.2788806
55.53060711,-138.2126334
55.53044346,-138.1463862
55.53027981,-138.0801391
55.53011615,-138.0138919
55.5299525,-137.9476447
55.52978885,-137.8813975
55.52962521,-137.8151504
55.52946156,-137.7489032
55.52929791,-137.682656
55.52913426,-137.6164089
55.44504222,-138.6598018
55.44491967,-138.6101164
55.35822243,-138.5438692
55.35805929,-138.4776221
55.35789614,-138.4113749
55.357733,-138.3451277
55.35756986,-138.2788806
55.35740672,-138.2126334
55.35724358,-138.1463862
55.35708043,-138.0801391
55.35691729,-138.0138919
55.35675415,-137.9476447
55.35659102,-137.8813975
55.35642788,-137.8151504
55.35626474,-137.7489032
55.3561016,-137.682656
55.35593846,-137.6164089
55.27247521,-138.8088579
55.27231232,-138.7426108
55.27214943,-138.6763636
55.27198654,-138.6101164
55.18555971,-138.5438692
55.18539707,-138.4776221
55.18523444,-138.4113749
55.1850718,-138.3451277
55.18490917,-138.2788806
55.18474654,-138.2126334
55.18458391,-138.1463862
55.18442127,-138.0801391
55.18425864,-138.0138919
55.18409601,-137.9476447
55.18393338,-137.8813975
55.18377075,-137.8151504
55.18360812,-137.7489032
55.18344549,-137.682656
55.18328286,-137.6164089
55.10007993,-138.8088579
55.09991755,-138.7426108
55.09975517,-138.6763636
55.09959278,-138.6101164
55.01343552,-138.5438692
55.01327339,-138.4776221
55.01311127,-138.4113749
55.01294914,-138.3451277
55.01278701,-138.2788806
55.01262489,-138.2126334
55.01246276,-138.1463862
55.01230064,-138.0801391
55.01213851,-138.0138919
55.01197639,-137.9476447
55.01181427,-137.8813975
55.01165214,-137.8151504
55.01149002,-137.7489032
55.0113279,-137.682656
55.01116578,-137.6164089
54.92822236,-138.8088579
54.92806048,-138.7426108
54.92789861,-138.6763636
54.92773673,-138.6101164
54.84184819,-138.5438692
54.84168657,-138.4776221
54.84152495,-138.4113749
54.84136333,-138.3451277
54.84120171,-138.2788806
54.84104009,-138.2126334
54.84087847,-138.1463862
54.84071685,-138.0801391
54.84055523,-138.0138919
54.84039361,-137.9476447
54.840232,-137.8813975
54.84007038,-137.8151504
54.83990876,-137.7489032
54.83974715,-137.682656
54.83958553,-137.6164089
54.75690081,-138.8088579
54.75673944,-138.7426108
54.75657807,-138.6763636
54.7564167,-138.6101164
54.67079605,-138.5438692
54.67063493,-138.4776221
54.67047381,-138.4113749
54.67031269,-138.3451277
54.67015158,-138.2788806
54.66999046,-138.2126334
54.66982935,-138.1463862
54.66966823,-138.0801391
54.66950712,-138.0138919
54.669346,-137.9476447
54.66918489,-137.8813975
54.66902378,-137.8151504
54.66886266,-137.7489032
54.66870155,-137.682656
54.66854044,-137.6164089
54.58611361,-138.8088579
54.58595275,-138.7426108
54.58579188,-138.6763636
54.58563101,-138.6101164
54.50124111,-138.9413523
54.50108049,-138.8751051
54.50027741,-138.5438692
54.5001168,-138.4776221
54.49995618,-138.4113749
54.49979557,-138.3451277
54.49963495,-138.2788806
54.49947434,-138.2126334
54.49931373,-138.1463862
54.49915311,-138.0801391
54.4989925,-138.0138919
54.49883189,-137.9476447
54.49867128,-137.8813975
54.49851067,-137.8151504
54.49835006,-137.7489032
54.4158591,-138.8088579
54.41569874,-138.7426108
54.41553837,-138.6763636
54.41537801,-138.6101164
54.33125132,-138.9413523
54.3310912,-138.8751051
54.33029063,-138.5438692
54.33013051,-138.4776221
54.3299704,-138.4113749
54.32981028,-138.3451277
54.32965017,-138.2788806
54.32949006,-138.2126334
54.32932995,-138.1463862
54.32916984,-138.0801391
54.32900973,-138.0138919
54.32884961,-137.9476447
54.3286895,-137.8813975
54.32852939,-137.8151504
54.32836929,-137.7489032
54.24613562,-138.8088579
54.24597575,-138.7426108
54.24581589,-138.6763636
54.24565602,-138.6101164
54.16179173,-138.9413523
54.16163211,-138.8751051
54.16083403,-138.5438692
54.16067442,-138.4776221
54.1605148,-138.4113749
54.16035519,-138.3451277
54.16019557,-138.2788806
54.16003596,-138.2126334
54.15987635,-138.1463862
54.15971674,-138.0801391
54.15955713,-138.0138919
54.15939751,-137.9476447
54.1592379,-137.8813975
54.15907829,-137.8151504
54.15891868,-137.7489032
54.07694151,-138.8088579
54.07678214,-138.7426108
54.07662277,-138.6763636
54.0764634,-138.6101164
53.99286068,-138.9413523
53.99270156,-138.8751051
53.99190597,-138.5438692
53.99174686,-138.4776221
53.99158774,-138.4113749
53.99142862,-138.3451277
53.99126951,-138.2788806
53.99111039,-138.2126334
53.99095128,-138.1463862
53.99079216,-138.0801391
53.99063305,-138.0138919
53.99047394,-137.9476447
53.99031482,-137.8813975
53.99015571,-137.8151504
53.9899966,-137.7489032
53.90827511,-138.8088579
53.90811624,-138.7426108
53.90795737,-138.6763636
53.9077985,-138.6101164
53.82477378,-139.0738466
53.82461516,-139.0075994
53.82445654,-138.9413523
53.82429791,-138.8751051
53.8235048,-138.5438692
53.82334618,-138.4776221
53.82318756,-138.4113749
53.82302894,-138.3451277
53.82287032,-138.2788806
53.8227117,-138.2126334
53.82255308,-138.1463862
53.82239447,-138.0801391
53.82223585,-138.0138919
53.82207723,-137.9476447
53.82191862,-137.8813975
53.74013478,-138.8088579
53.73997641,-138.7426108
53.73981803,-138.6763636
53.73965966,-138.6101164
53.6568939,-139.0738466
53.65673577,-139.0075994
53.65657764,-138.9413523
53.65641951,-138.8751051
53.65562888,-138.5438692
53.65547075,-138.4776221
53.65531262,-138.4113749
53.6551545,-138.3451277
53.65499637,-138.2788806
53.65483825,-138.2126334
53.65468013,-138.1463862
53.654522,-138.0801391
53.65436388,-138.0138919
53.65420576,-137.9476447
53.65404764,-137.8813975
53.57251889,-138.8088579
53.57236101,-138.7426108
53.57220313,-138.6763636
53.57204525,-138.6101164
53.48953764,-139.0738466
